Country,Year,Total_Death,Stroke_Deaths_Rate (per 100000),Hypertension_Prevalence,Population,Code,"Number of daily male smokers (IHME, GHDx (2012))","Number of daily female smokers (IHME, GHDx (2012))"
Bosnia and Herzegovina,2011,37184.0,149.76,44.6,3743143.0,BIH,614587,386544
Bosnia and Herzegovina,2012,36655.0,145.18,44.6,3674376.0,BIH,614830,385848
Botswana,1990,10697.0,163.96,39.1,1341480.0,BWA,87786,20705
Botswana,1991,11612.0,165.23,39.3,1380593.0,BWA,90396,21383
Botswana,1992,12662.0,167.93,39.5,1420696.0,BWA,93294,22106
Botswana,1993,13541.0,170.98,39.7,1462267.0,BWA,96406,22838
Botswana,1994,15037.0,174.91,39.9,1503551.0,BWA,99684,23604
Botswana,1995,16312.0,178.27,40.1,1543641.0,BWA,102905,24344
Botswana,1996,17339.0,179.19,40.3,1582175.0,BWA,106197,25031
Botswana,1997,18589.0,179.0,40.6,1619358.0,BWA,109350,25696
Botswana,1998,19955.0,181.22,40.9,1655707.0,BWA,112316,26329
Botswana,1999,21321.0,183.07,41.2,1691561.0,BWA,115021,26922
Botswana,2000,22623.0,186.28,41.5,1726992.0,BWA,117519,27502
Botswana,2001,23605.0,188.13,41.9,1761940.0,BWA,119985,28070
Botswana,2002,24261.0,189.17,42.3,1795137.0,BWA,122279,28688
Botswana,2003,24466.0,186.79,42.8,1826866.0,BWA,124558,29325
Botswana,2004,24275.0,180.73,43.2,1859087.0,BWA,126852,29939
Botswana,2005,23765.0,172.63,43.6,1892819.0,BWA,129281,30610
Botswana,2006,22896.0,166.66,44.0,1928714.0,BWA,131715,31429
Botswana,2007,21485.0,160.42,44.3,1966980.0,BWA,134070,32378
Botswana,2008,20559.0,158.88,44.6,2007322.0,BWA,136441,33401
Botswana,2009,19896.0,156.2,44.7,2048997.0,BWA,138747,33953
Botswana,2010,18664.0,154.5,44.8,2091666.0,BWA,140849,34308
Botswana,2011,18643.0,152.4,44.8,2134043.0,BWA,142808,34520
Botswana,2012,18862.0,149.25,44.8,2175429.0,BWA,144725,34621
Brazil,1990,1078578.0,137.81,39.3,150706450.0,BRA,10366459,6897072
Brazil,1991,1083804.0,130.71,39.7,153336450.0,BRA,10591341,7109430
Brazil,1992,1083595.0,127.11,40.1,155900780.0,BRA,10871002,7348192
Brazil,1993,1086137.0,126.27,40.4,158440860.0,BRA,11089552,7561975
Brazil,1994,1085065.0,121.13,40.8,160980480.0,BRA,11245295,7751078
Brazil,1995,1093164.0,115.6,41.2,163515330.0,BRA,11345534,7925586
Brazil,1996,1089847.0,111.3,41.6,166037120.0,BRA,11459787,8109720
Brazil,1997,1093661.0,105.97,42.0,168546700.0,BRA,11555479,8131139
Brazil,1998,1099585.0,102.94,42.5,171039800.0,BRA,11703057,8209225
Brazil,1999,1107868.0,99.1,42.9,173486270.0,BRA,11892672,8321762
Brazil,2000,1125256.0,95.12,43.4,175873710.0,BRA,12009575,8405320
Brazil,2001,1123125.0,92.29,43.8,178211890.0,BRA,12146751,8488254
Brazil,2002,1142124.0,89.86,44.2,180476690.0,BRA,12272940,8556157
Brazil,2003,1152752.0,87.57,44.6,182629280.0,BRA,12435145,8622576
Brazil,2004,1155996.0,84.92,45.0,184722050.0,BRA,12492177,8553817
Brazil,2005,1140735.0,80.66,45.3,186797340.0,BRA,12530159,8475917
Brazil,2006,1156144.0,78.58,45.6,188820690.0,BRA,12527597,8390628
Brazil,2007,1167420.0,76.31,45.8,190779460.0,BRA,12439851,8298439
Brazil,2008,1176400.0,74.32,46.0,192672320.0,BRA,12343915,8268533
Brazil,2009,1197320.0,72.66,46.1,194517550.0,BRA,12302368,8325247
Brazil,2010,1217149.0,70.86,46.1,196353500.0,BRA,12204141,8384267
Brazil,2011,1245125.0,69.07,46.1,198185300.0,BRA,12152644,8468347
Brazil,2012,1267614.0,66.26,45.9,199977710.0,BRA,12153725,8580927
Brunei,1990,1010.0,168.9,36.9,261936.0,BRN,13784,6849
Brunei,1991,1027.0,163.72,37.2,269869.0,BRN,14269,7130
Brunei,1992,1040.0,159.91,37.5,277427.0,BRN,14701,7398
Brunei,1993,1044.0,156.22,37.8,284723.0,BRN,15099,7660
Brunei,1994,1049.0,148.05,38.1,291950.0,BRN,15470,7950
Brunei,1995,1053.0,143.72,38.4,299108.0,BRN,15822,8275
Brunei,1996,1058.0,138.73,38.7,306210.0,BRN,16150,8639
Brunei,1997,1066.0,143.88,38.9,313224.0,BRN,16502,9044
Brunei,1998,1077.0,142.73,39.2,320156.0,BRN,16900,9469
Brunei,1999,1090.0,140.12,39.6,327058.0,BRN,17292,9869
Brunei,2000,1108.0,135.37,40.0,333937.0,BRN,17670,10210
Brunei,2001,1130.0,127.15,40.4,340759.0,BRN,18040,10488
Brunei,2002,1157.0,123.29,40.8,347470.0,BRN,18398,10721
Brunei,2003,1186.0,121.29,41.3,354049.0,BRN,18746,10907
Brunei,2004,1221.0,116.81,41.8,360472.0,BRN,19097,11076
Brunei,2005,1258.0,114.0,42.3,366728.0,BRN,19466,11267
Brunei,2006,1299.0,109.0,42.7,372814.0,BRN,19821,11474
Brunei,2007,1343.0,101.27,43.2,378761.0,BRN,20191,11704
Brunei,2008,1389.0,94.05,43.6,384579.0,BRN,20592,11957
Brunei,2009,1437.0,92.24,43.9,390322.0,BRN,21021,12212
Brunei,2010,1485.0,89.43,44.3,396064.0,BRN,21441,12461
Brunei,2011,1532.0,86.54,44.5,401515.0,BRN,21869,12718
Brunei,2012,1597.0,84.58,44.8,406637.0,BRN,22295,12974
Bulgaria,1990,117953.0,251.03,47.4,8767778.0,BGR,1289272,705250
Bulgaria,1991,120713.0,243.14,47.1,8721659.0,BGR,1278136,693305
Bulgaria,1992,118597.0,249.36,46.8,8668545.0,BGR,1269251,682270
Bulgaria,1993,120170.0,267.77,46.5,8611541.0,BGR,1270180,676265
Bulgaria,1994,122734.0,274.36,46.2,8548469.0,BGR,1282601,675615
Bulgaria,1995,126008.0,271.5,45.9,8477584.0,BGR,1297490,676343
Bulgaria,1996,128898.0,269.39,45.6,8401382.0,BGR,1317449,680257
Bulgaria,1997,133841.0,273.53,45.3,8318965.0,BGR,1343921,707605
Bulgaria,1998,129378.0,263.15,45.1,8234934.0,BGR,1374009,758205
Bulgaria,1999,121975.0,252.06,44.9,8162298.0,BGR,1408235,815193
Bulgaria,2000,125462.0,251.78,44.8,8097694.0,BGR,1441450,871434
Bulgaria,2001,121751.0,247.47,44.7,8034863.0,BGR,1470858,922215
Bulgaria,2002,121957.0,244.89,44.6,7974804.0,BGR,1496222,965774
Bulgaria,2003,120653.0,238.85,44.7,7917745.0,BGR,1514928,1000228
Bulgaria,2004,118212.0,232.44,44.7,7865314.0,BGR,1521449,1022391
Bulgaria,2005,121129.0,232.46,44.8,7815221.0,BGR,1513401,1031685
Bulgaria,2006,120687.0,231.25,44.9,7766040.0,BGR,1494721,1022806
Bulgaria,2007,120112.0,225.19,45.0,7719035.0,BGR,1461922,1005327
Bulgaria,2008,117122.0,217.91,45.1,7674912.0,BGR,1424043,982805
Bulgaria,2009,114399.0,211.82,45.1,7634737.0,BGR,1382205,957513
Bulgaria,2010,116301.0,209.15,45.2,7592271.0,BGR,1318950,920163
Bulgaria,2011,114213.0,204.02,45.2,7543128.0,BGR,1259741,888978
Bulgaria,2012,115250.0,198.0,45.2,7488347.0,BGR,1201166,858595
Burkina Faso,1990,156261.0,91.17,32.2,9131362.0,BFA,387556,196422
Burkina Faso,1991,159525.0,89.55,32.2,9365072.0,BFA,396261,202202
Burkina Faso,1992,162793.0,88.98,32.2,9598555.0,BFA,405652,208549
Burkina Faso,1993,167354.0,88.77,32.2,9840080.0,BFA,415532,215418
Burkina Faso,1994,170107.0,88.67,32.2,10091260.0,BFA,425841,223017
Burkina Faso,1995,172744.0,88.65,32.3,10353268.0,BFA,436455,231336
Burkina Faso,1996,175232.0,88.49,32.3,10621215.0,BFA,447113,239970
Burkina Faso,1997,180121.0,88.44,32.4,10897363.0,BFA,459314,242032
Burkina Faso,1998,179610.0,87.75,32.4,11201067.0,BFA,472639,241292
Burkina Faso,1999,181350.0,89.64,32.5,11533557.0,BFA,486938,239400
Burkina Faso,2000,181983.0,91.82,32.6,11882896.0,BFA,502500,236812
Burkina Faso,2001,184572.0,94.1,32.8,12249767.0,BFA,518895,233239
Burkina Faso,2002,187346.0,98.28,32.9,12632278.0,BFA,536293,228032
Burkina Faso,2003,188030.0,96.55,33.0,13030600.0,BFA,555394,220916
Burkina Faso,2004,187844.0,96.71,33.1,13445981.0,BFA,580150,200021
Burkina Faso,2005,187297.0,96.99,33.2,13876134.0,BFA,607543,179017
Burkina Faso,2006,187135.0,97.89,33.2,14316247.0,BFA,636790,160277
Burkina Faso,2007,186652.0,97.36,33.2,14757072.0,BFA,667545,144757
Burkina Faso,2008,183007.0,97.86,33.1,15197917.0,BFA,699329,132541
Burkina Faso,2009,181959.0,98.43,33.0,15650018.0,BFA,731699,123387
Burkina Faso,2010,181652.0,97.96,32.8,16116851.0,BFA,764071,116670
Burkina Faso,2011,180155.0,97.72,32.5,16602652.0,BFA,796175,111803
Burkina Faso,2012,179964.0,97.62,32.2,17113736.0,BFA,824299,115032
Burundi,1990,104952.0,190.71,34.7,5483800.0,BDI,276155,132318
Burundi,1991,108890.0,190.5,34.8,5594838.0,BDI,279070,134856
Burundi,1992,111757.0,190.22,34.9,5743083.0,BDI,280691,137063
Burundi,1993,146898.0,190.05,35.0,5555227.0,BDI,281007,138753
Burundi,1994,100754.0,188.49,35.1,5586415.0,BDI,280791,139600
Burundi,1995,112612.0,188.08,35.2,5932789.0,BDI,280374,139622
Burundi,1996,112407.0,186.05,35.3,5930512.0,BDI,280112,138859
Burundi,1997,105129.0,181.83,35.4,5923863.0,BDI,280685,137307
Burundi,1998,100355.0,177.31,35.5,6035347.0,BDI,282692,135995
Burundi,1999,98974.0,171.33,35.7,6180189.0,BDI,286777,135638
Burundi,2000,100682.0,166.35,35.8,6307665.0,BDI,293520,136611
Burundi,2001,98975.0,159.15,36.0,6465731.0,BDI,303255,139094
Burundi,2002,96574.0,155.35,36.2,6648951.0,BDI,316062,143061
Burundi,2003,95720.0,152.17,36.5,6860854.0,BDI,331343,148242
Burundi,2004,94924.0,150.53,36.7,7120502.0,BDI,348655,154196
Burundi,2005,94817.0,148.44,36.9,7388869.0,BDI,367404,160908
Burundi,2006,94653.0,145.27,37.0,7658194.0,BDI,388007,168399
Burundi,2007,94218.0,141.75,37.1,7944613.0,BDI,410190,176374
Burundi,2008,93266.0,139.01,37.2,8278112.0,BDI,433777,184917
Burundi,2009,94152.0,136.53,37.1,8709371.0,BDI,458587,194245
Burundi,2010,96173.0,135.5,37.0,9126612.0,BDI,484073,204281
Burundi,2011,95562.0,134.58,36.8,9455737.0,BDI,510544,215027
Burundi,2012,94187.0,133.61,36.5,9795479.0,BDI,537802,225938
Cambodia,1990,108792.0,186.01,23.0,8910806.0,KHM,1020251,133419
Cambodia,1991,110651.0,185.13,22.9,9259362.0,KHM,1056440,138112
Cambodia,1992,112591.0,184.58,22.9,9718217.0,KHM,1096476,143396
Cambodia,1993,117009.0,184.94,22.9,10243554.0,KHM,1139322,149285
Cambodia,1994,120972.0,185.62,22.8,10636353.0,KHM,1180639,155214
Cambodia,1995,120830.0,185.85,22.8,10919528.0,KHM,1220747,161151
Cambodia,1996,121241.0,184.91,22.8,11182613.0,KHM,1258653,167151
Cambodia,1997,119654.0,183.62,22.7,11431578.0,KHM,1290448,170340
Cambodia,1998,118359.0,182.55,22.8,11669087.0,KHM,1322003,173618
Cambodia,1999,116012.0,181.46,22.8,11899010.0,KHM,1355504,176527
Cambodia,2000,112381.0,179.4,22.8,12118844.0,KHM,1391771,178911
Cambodia,2001,106953.0,176.78,22.9,12338198.0,KHM,1430175,178571
Cambodia,2002,102382.0,173.84,23.0,12561783.0,KHM,1469010,178007
Cambodia,2003,97735.0,170.56,23.1,12787714.0,KHM,1507110,177479
Cambodia,2004,94696.0,167.84,23.2,13016377.0,KHM,1542289,176810
Cambodia,2005,93326.0,164.97,23.4,13246588.0,KHM,1571777,175368
Cambodia,2006,91812.0,162.34,23.5,13477781.0,KHM,1601349,176392
Cambodia,2007,90979.0,160.49,23.6,13714798.0,KHM,1628874,177447
Cambodia,2008,89608.0,158.95,23.7,13943897.0,KHM,1654366,178254
Cambodia,2009,86878.0,158.33,23.8,14155742.0,KHM,1679078,179056
Cambodia,2010,88051.0,158.59,23.9,14363534.0,KHM,1707840,180351
Cambodia,2011,86796.0,158.82,24.0,14573894.0,KHM,1747765,182847
Cambodia,2012,86835.0,158.18,24.1,14786650.0,KHM,1804082,188399
Cameroon,1990,149707.0,118.49,33.4,11430519.0,CMR,455245,81355
Cameroon,1991,155036.0,119.01,33.4,11777721.0,CMR,467304,83806
Cameroon,1992,160204.0,120.44,33.4,12128609.0,CMR,479547,86445
Cameroon,1993,166860.0,121.96,33.4,12486776.0,CMR,491810,89299
Cameroon,1994,174355.0,122.89,33.4,12848863.0,CMR,504272,92346
Cameroon,1995,180312.0,124.19,33.4,13211643.0,CMR,516961,95583
Cameroon,1996,186851.0,125.77,33.4,13575327.0,CMR,530165,99040
Cameroon,1997,191292.0,127.92,33.5,13941183.0,CMR,543958,95824
Cameroon,1998,196557.0,129.79,33.6,14314604.0,CMR,558372,91212
Cameroon,1999,200273.0,130.88,33.7,14698975.0,CMR,573516,87036
Cameroon,2000,202799.0,133.52,33.8,15091598.0,CMR,589611,83690
Cameroon,2001,205248.0,133.2,34.0,15493256.0,CMR,606371,80984
Cameroon,2002,207576.0,134.82,34.2,15914029.0,CMR,623772,78540
Cameroon,2003,208820.0,133.86,34.5,16354324.0,CMR,641735,76165
Cameroon,2004,211376.0,133.01,34.8,16809406.0,CMR,659968,73530
Cameroon,2005,214559.0,132.63,35.1,17275174.0,CMR,678684,64034
Cameroon,2006,215068.0,133.04,35.3,17751338.0,CMR,698053,55295
Cameroon,2007,217052.0,131.01,35.6,18251868.0,CMR,718240,47713
Cameroon,2008,217588.0,130.78,35.8,18777082.0,CMR,739546,41458
Cameroon,2009,218407.0,129.91,36.0,19319276.0,CMR,762038,36497
Cameroon,2010,218583.0,128.65,36.2,19878044.0,CMR,785915,32705
Cameroon,2011,217683.0,127.67,36.3,20448880.0,CMR,810286,29995
Cameroon,2012,215330.0,126.56,36.3,21032684.0,CMR,835190,30427
Canada,1990,191913.0,47.65,33.0,27657206.0,CAN,3284830,3164394
Canada,1991,195574.0,46.86,32.5,28015762.0,CAN,3264171,3129591
Canada,1992,196290.0,46.33,32.1,28347644.0,CAN,3250114,3082949
Canada,1993,204747.0,46.46,31.6,28668168.0,CAN,3239171,3030858
Canada,1994,206927.0,45.98,31.2,28981190.0,CAN,3219037,2971683
Canada,1995,210676.0,45.32,30.7,29289430.0,CAN,3194087,2905603
Canada,1996,212779.0,44.5,30.2,29593856.0,CAN,3179118,2848904
Canada,1997,215673.0,43.73,29.7,29882752.0,CAN,3133460,2770918
Canada,1998,218050.0,42.61,29.2,30144816.0,CAN,3075716,2692132
Canada,1999,219479.0,41.22,28.7,30399776.0,CAN,2993972,2598771
Canada,2000,217626.0,39.71,28.2,30683316.0,CAN,2887170,2485081
Canada,2001,219307.0,38.3,27.8,31002768.0,CAN,2772561,2358582
Canada,2002,223378.0,37.17,27.4,31322400.0,CAN,2658348,2237981
Canada,2003,226028.0,35.53,27.0,31619456.0,CAN,2557368,2124195
Canada,2004,226334.0,33.73,26.6,31911670.0,CAN,2472802,2026877
Canada,2005,229879.0,32.07,26.2,32215914.0,CAN,2411765,1949486
Canada,2006,228001.0,30.38,25.9,32531864.0,CAN,2373106,1897134
Canada,2007,235302.0,29.29,25.6,32862458.0,CAN,2364253,1866482
Canada,2008,238506.0,28.16,25.2,33218542.0,CAN,2373771,1843990
Canada,2009,238243.0,26.99,24.9,33593920.0,CAN,2402780,1839924
Canada,2010,239723.0,25.95,24.6,33963416.0,CAN,2383131,1826046
Canada,2011,243285.0,24.83,24.3,34323536.0,CAN,2352032,1819062
Canada,2012,246225.0,24.13,24.0,34691876.0,CAN,2331623,1828543
Cape Verde,1990,3046.0,63.64,42.3,364572.0,CPV,8605,3046
Cape Verde,1991,3043.0,63.93,42.5,372733.0,CPV,8847,3116
Cape Verde,1992,3053.0,64.44,42.8,381957.0,CPV,9149,3200
Cape Verde,1993,3095.0,66.32,43.0,391764.0,CPV,9489,3292
Cape Verde,1994,3140.0,67.91,43.2,401664.0,CPV,9848,3389
Cape Verde,1995,3368.0,69.43,43.5,411394.0,CPV,10205,3488
Cape Verde,1996,3097.0,72.6,43.7,421018.0,CPV,10550,3589
Cape Verde,1997,3005.0,75.88,44.0,430662.0,CPV,10892,3683
Cape Verde,1998,2919.0,75.36,44.3,440223.0,CPV,11249,3778
Cape Verde,1999,2846.0,74.82,44.6,449630.0,CPV,11636,3870
Cape Verde,2000,2686.0,73.76,44.9,458258.0,CPV,12076,3958
Cape Verde,2001,2546.0,73.1,45.2,465970.0,CPV,12570,4038
Cape Verde,2002,2513.0,72.73,45.5,473237.0,CPV,13120,4112
Cape Verde,2003,2502.0,72.22,45.9,480095.0,CPV,13698,4184
